Customer ID,Age,Gender,Date,Month_of_Purchase,Festival/Offers,Year,Type_of_ product,ModelName,Price,Resolution,Screen_size,RAM,Processor,OS,HDD,SSD,Warranty Period,Warranty,Location
7473,29,1,03-11-2018,11,1,2018,Laptop,Inspiron,93400,FullHD,13,8,i5,Windows,1024,0,2,1,New Delhi
7474,27,1,10-03-2018,3,0,2018,Laptop,Inspiron,94968,FullHD,13,8,i5,Windows,2048,0,3,1,Mumbai
7475,42,0,22-06-2018,6,0,2018,Laptop,Inspiron,99250,FullHD,13,8,i5,Windows,1024,0,3,1,Jaipur
7476,29,1,13-11-2018,11,1,2018,Laptop,Inspiron,81505,FullHD,15,8,i5,Windows,1024,0,2,1,Hyderabad
7477,26,1,22-10-2018,10,0,2018,Laptop,Inspiron,94534,FullHD,14,16,i7,Windows,1024,128,3,1,Kolkata
7478,32,1,23-03-2018,3,0,2018,Laptop,Inspiron,80300,FullHD,13,8,i5,Windows,1024,0,2,1,Mumbai
7479,29,1,20-12-2018,12,0,2018,Laptop,Inspiron,93516,FullHD,13,16,i7,Ubuntu,2048,0,2,1,Kolkata
7480,32,0,22-10-2018,10,0,2018,Laptop,Inspiron,89887,FullHD,13,8,i5,Ubuntu,1024,0,2,1,Bangalore
7481,24,0,25-05-2018,5,0,2018,Laptop,Inspiron,30340,FullHD,13,4,i3,Ubuntu,1024,0,2,1,Kota
7482,23,0,27-07-2018,7,1,2018,Laptop,Inspiron,93351,FullHD,15,16,i7,Windows,1024,128,2,1,Ranchi
7483,21,1,22-04-2018,4,0,2018,Laptop,Inspiron,96436,FullHD,14,8,i5,Ubuntu,1024,0,3,1,Mumbai
7484,32,1,14-07-2018,7,1,2018,Laptop,Inspiron,91718,FullHD,13,8,i5,Windows,2048,0,3,1,Mumbai
7485,41,1,03-07-2018,7,1,2018,Laptop,Inspiron,83647,FullHD,14,8,i5,Windows,1024,0,3,1,Mumbai
7486,24,0,13-01-2018,1,1,2018,Laptop,Inspiron,90787,FullHD,15,8,i5,Ubuntu,1024,0,2,1,New Delhi
7487,26,1,06-05-2018,5,0,2018,Laptop,Inspiron,89001,FullHD,15,16,i7,Ubuntu,1024,128,2,1,Patna
7488,35,0,17-12-2018,12,0,2018,Laptop,Inspiron,85665,FullHD,13,8,i5,Ubuntu,1024,0,3,1,Bangalore
7489,44,0,14-10-2018,10,0,2018,Laptop,Inspiron,96326,FullHD,13,8,i5,Windows,1024,0,3,1,Kolkata
7490,20,1,19-12-2018,12,0,2018,Laptop,Inspiron,83569,FullHD,15,16,i7,Ubuntu,2048,0,2,1,New Delhi
7491,22,1,25-07-2018,7,1,2018,Laptop,Inspiron,86394,FullHD,13,16,i7,Ubuntu,1024,128,3,1,Jaipur
7492,37,1,24-08-2018,8,1,2018,Laptop,Inspiron,90177,FullHD,13,16,i7,Ubuntu,1024,128,2,1,Bangalore
7493,19,1,08-03-2018,3,0,2018,Laptop,Inspiron,88104,FullHD,14,8,i5,Ubuntu,1024,0,3,1,New Delhi
7494,24,0,09-10-2018,10,0,2018,Laptop,Inspiron,92121,FullHD,13,8,i5,Windows,1024,0,2,1,Lucknow
7495,28,1,14-10-2018,10,0,2018,Laptop,Inspiron,88802,FullHD,14,16,i7,Ubuntu,1024,128,3,1,New Delhi
7496,23,1,03-12-2018,12,0,2018,Laptop,Inspiron,94058,FullHD,15,8,i5,Windows,2048,0,3,1,Bangalore
7497,43,1,12-03-2018,3,0,2018,Laptop,Inspiron,91466,FullHD,15,16,i7,Windows,1024,128,2,1,New Delhi
7498,30,1,09-10-2018,10,0,2018,Laptop,Inspiron,99683,FullHD,15,16,i7,Ubuntu,1024,128,2,1,Mumbai
7499,21,1,28-01-2018,1,1,2018,Laptop,Inspiron,82534,FullHD,15,8,i5,Ubuntu,1024,0,3,1,New Delhi
7500,23,1,12-12-2018,12,0,2018,Laptop,Inspiron,93812,FullHD,15,16,i7,Ubuntu,2048,0,2,1,Patna
7501,30,1,26-03-2018,3,0,2018,Laptop,Inspiron,85728,FullHD,15,16,i7,Windows,1024,128,2,1,Kolkata
7502,21,1,10-10-2018,10,0,2018,Laptop,Inspiron,96400,FullHD,14,8,i5,Windows,1024,0,3,1,Kolkata
7503,22,1,15-09-2018,9,0,2018,Laptop,Inspiron,85078,FullHD,14,16,i7,Windows,1024,128,2,1,Hyderabad
7504,38,1,19-08-2018,8,1,2018,Laptop,Inspiron,31024,FullHD,15,4,i3,Ubuntu,1024,0,3,1,Bangalore
7505,25,1,25-06-2018,6,0,2018,Laptop,Inspiron,91603,FullHD,13,8,i5,Ubuntu,1024,0,3,1,Surat
7506,28,1,23-09-2018,9,0,2018,Laptop,Inspiron,27414,FullHD,15,4,i3,Windows,1024,0,2,1,Bhopal
7507,42,1,13-11-2018,11,1,2018,Laptop,Inspiron,82940,FullHD,14,16,i7,Windows,1024,128,3,1,Kolkata
7508,37,1,18-07-2018,7,1,2018,Laptop,Inspiron,95160,FullHD,13,8,i5,Windows,2048,0,3,1,Kolkata
7509,26,1,20-08-2018,8,1,2018,Laptop,Inspiron,82801,FullHD,13,16,i7,Windows,1024,128,2,1,Surat
7510,25,0,26-12-2018,12,0,2018,Laptop,Inspiron,27337,FullHD,15,4,i3,Windows,2048,0,3,1,New Delhi
7511,21,1,01-03-2018,3,0,2018,Laptop,Inspiron,94405,FullHD,15,16,i7,Ubuntu,1024,128,2,1,Patna
7512,20,0,22-06-2018,6,0,2018,Laptop,Inspiron,95744,FullHD,13,8,i5,Windows,2048,0,3,1,Patna
7513,30,1,01-04-2018,4,0,2018,Laptop,Inspiron,92950,FullHD,15,8,i5,Ubuntu,1024,0,3,1,Surat
7514,18,0,02-12-2018,12,0,2018,Laptop,Inspiron,92120,FullHD,14,16,i7,Windows,1024,128,3,1,New Delhi
7515,25,1,15-04-2018,4,0,2018,Laptop,Inspiron,91495,FullHD,14,8,i5,Windows,2048,0,2,1,Hyderabad
7516,17,0,05-11-2018,11,1,2018,Laptop,Inspiron,90352,FullHD,13,16,i7,Windows,1024,128,3,1,Mumbai
7517,44,1,23-11-2018,11,1,2018,Laptop,Inspiron,95795,FullHD,15,16,i7,Ubuntu,2048,0,3,1,Mumbai
7518,39,1,25-10-2018,10,0,2018,Laptop,Inspiron,90168,FullHD,15,8,i5,Windows,1024,0,3,1,Kolkata
7519,26,0,14-03-2018,3,0,2018,Laptop,Inspiron,80939,FullHD,15,8,i5,Ubuntu,1024,0,2,1,Hyderabad
7520,34,0,01-09-2018,9,0,2018,Laptop,Inspiron,96541,FullHD,14,16,i7,Windows,1024,128,3,1,New Delhi
7521,38,0,22-11-2018,11,1,2018,Laptop,Inspiron,91599,FullHD,15,16,i7,Windows,2048,0,2,1,Hyderabad
7522,35,0,14-08-2018,8,1,2018,Laptop,Inspiron,81976,FullHD,13,16,i7,Windows,1024,128,2,1,Coimbatore
7523,20,0,18-05-2018,5,0,2018,Laptop,Inspiron,95062,FullHD,14,16,i7,Windows,1024,128,2,1,Patna
7524,20,0,01-04-2018,4,0,2018,Laptop,Inspiron,98148,FullHD,15,16,i7,Windows,2048,0,2,1,Kolkata
7525,21,1,17-02-2018,2,0,2018,Laptop,Inspiron,88663,FullHD,13,8,i5,Windows,1024,0,2,1,Jaipur
7526,43,1,27-02-2018,2,0,2018,Laptop,Inspiron,92023,FullHD,14,8,i5,Windows,1024,0,2,1,Vizag
7527,41,1,22-06-2018,6,0,2018,Laptop,Inspiron,82633,FullHD,14,8,i5,Windows,2048,0,2,1,New Delhi
7528,37,0,16-10-2018,10,0,2018,Laptop,Inspiron,99225,FullHD,14,8,i5,Ubuntu,1024,0,2,1,Coimbatore
7529,38,1,07-01-2018,1,1,2018,Laptop,Inspiron,96414,FullHD,14,8,i5,Windows,2048,0,3,1,Hyderabad
7530,43,1,08-08-2018,8,1,2018,Laptop,Inspiron,93188,FullHD,15,8,i5,Windows,2048,0,3,1,Mumbai
7531,30,1,16-01-2018,1,1,2018,Laptop,Inspiron,99013,FullHD,14,8,i5,Ubuntu,2048,0,2,1,Mumbai
7532,30,1,06-05-2018,5,0,2018,Laptop,Inspiron,82889,FullHD,15,8,i5,Ubuntu,1024,0,2,1,Hyderabad
7533,24,1,28-01-2018,1,1,2018,Laptop,Inspiron,99257,FullHD,13,8,i5,Windows,1024,0,2,1,Bangalore
7534,28,1,14-04-2018,4,0,2018,Laptop,Inspiron,86084,FullHD,15,8,i5,Ubuntu,1024,0,3,1,Jaipur
7535,16,0,26-06-2018,6,0,2018,Laptop,Inspiron,96388,FullHD,13,16,i7,Windows,1024,128,3,1,Ranchi
7536,40,1,14-09-2018,9,0,2018,Laptop,Inspiron,86305,FullHD,14,16,i7,Ubuntu,1024,128,3,1,Ranchi
7537,30,1,11-10-2018,10,0,2018,Laptop,Inspiron,89941,FullHD,13,8,i5,Ubuntu,1024,0,3,1,Coimbatore
7538,30,0,02-08-2018,8,1,2018,Laptop,Inspiron,87817,FullHD,15,8,i5,Ubuntu,2048,0,3,1,Coimbatore
7539,21,1,20-10-2018,10,0,2018,Laptop,Inspiron,80167,FullHD,15,8,i5,Windows,2048,0,3,1,Surat
7540,20,1,12-03-2018,3,0,2018,Laptop,Inspiron,86710,FullHD,15,16,i7,Windows,1024,128,2,1,Kolkata
7541,22,1,27-03-2018,3,0,2018,Laptop,Inspiron,89184,FullHD,15,16,i7,Windows,1024,128,2,1,Vizag
7542,18,1,22-03-2018,3,0,2018,Laptop,Inspiron,94476,FullHD,15,8,i5,Windows,2048,0,3,1,Patna
7543,31,1,27-05-2018,5,0,2018,Laptop,Inspiron,92513,FullHD,14,8,i5,Windows,1024,0,3,1,Mumbai
7544,18,1,28-07-2018,7,1,2018,Laptop,Inspiron,91219,FullHD,14,8,i5,Ubuntu,1024,0,2,1,Patna
7545,39,0,19-04-2018,4,0,2018,Laptop,Inspiron,91831,FullHD,13,8,i5,Ubuntu,2048,0,2,1,New Delhi
7546,38,1,03-04-2018,4,0,2018,Laptop,Inspiron,82117,FullHD,15,16,i7,Ubuntu,1024,128,2,1,Hyderabad
7547,43,1,12-11-2018,11,1,2018,Laptop,Inspiron,81977,FullHD,14,8,i5,Ubuntu,2048,0,3,1,Lucknow
7548,30,1,28-07-2018,7,1,2018,Laptop,Inspiron,83891,FullHD,14,8,i5,Windows,1024,0,2,1,Kolkata
7549,30,0,14-10-2018,10,0,2018,Laptop,Inspiron,85877,FullHD,15,8,i5,Ubuntu,2048,0,3,1,Mumbai
7550,29,1,18-08-2018,8,1,2018,Laptop,Inspiron,97948,FullHD,14,8,i5,Windows,1024,0,2,1,Surat
7551,23,0,26-08-2018,8,1,2018,Laptop,Inspiron,83005,FullHD,13,16,i7,Windows,2048,0,3,1,Bangalore
7552,28,1,10-09-2018,9,0,2018,Laptop,Inspiron,81373,FullHD,14,8,i5,Windows,1024,0,2,1,Mumbai
7553,25,1,06-02-2018,2,0,2018,Laptop,Inspiron,87421,FullHD,14,16,i7,Windows,2048,0,2,1,Hyderabad
7554,38,1,27-11-2018,11,1,2018,Laptop,Inspiron,87731,FullHD,15,8,i5,Ubuntu,2048,0,2,1,Lucknow
7555,28,0,15-08-2018,8,1,2018,Laptop,Inspiron,88664,FullHD,13,8,i5,Windows,1024,0,3,1,Kolkata
7556,26,1,22-10-2018,10,0,2018,Laptop,Inspiron,88714,FullHD,13,8,i5,Windows,1024,0,3,1,Coimbatore
7557,28,1,22-02-2018,2,0,2018,Laptop,Inspiron,99483,FullHD,15,8,i5,Windows,1024,0,3,1,Mumbai
7558,22,1,21-02-2018,2,0,2018,Laptop,Inspiron,96506,FullHD,14,8,i5,Windows,1024,0,2,1,Kolkata
7559,41,0,20-10-2018,10,0,2018,Laptop,Inspiron,86770,FullHD,13,8,i5,Ubuntu,2048,0,3,1,Hyderabad
7560,29,0,16-05-2018,5,0,2018,Laptop,Inspiron,83058,FullHD,13,8,i5,Ubuntu,2048,0,2,1,New Delhi
7561,16,1,10-04-2018,4,0,2018,Laptop,Inspiron,95505,FullHD,13,16,i7,Windows,1024,128,2,1,Kolkata
7562,27,1,08-06-2018,6,0,2018,Laptop,Inspiron,95665,FullHD,15,8,i5,Windows,1024,0,2,1,Surat
7563,38,0,24-07-2018,7,1,2018,Laptop,Inspiron,86829,FullHD,14,8,i5,Windows,2048,0,3,1,Hyderabad
7564,26,1,03-12-2018,12,0,2018,Laptop,Inspiron,94856,FullHD,14,16,i7,Windows,1024,128,2,1,Vizag
7565,32,0,10-07-2018,7,1,2018,Laptop,Inspiron,95546,FullHD,15,16,i7,Windows,1024,128,2,1,Bangalore
7566,29,1,14-06-2018,6,0,2018,Laptop,Inspiron,93717,FullHD,15,8,i5,Windows,2048,0,2,1,Bhopal
7567,34,1,07-09-2018,9,0,2018,Laptop,Inspiron,97440,FullHD,14,8,i5,Ubuntu,2048,0,2,1,Ranchi
7568,40,0,11-10-2018,10,0,2018,Laptop,Inspiron,83497,FullHD,13,16,i7,Windows,1024,128,2,1,Hyderabad
7569,23,0,07-12-2018,12,0,2018,Laptop,Inspiron,96247,FullHD,13,16,i7,Windows,2048,0,2,1,Mumbai
7570,22,1,12-08-2018,8,1,2018,Laptop,Inspiron,93305,FullHD,15,8,i5,Windows,2048,0,3,1,Mumbai
7571,23,0,08-11-2018,11,1,2018,Laptop,Inspiron,20447,FullHD,14,4,i3,Windows,1024,0,3,1,Hyderabad
7572,40,0,19-06-2018,6,0,2018,Laptop,Inspiron,85004,FullHD,13,8,i5,Windows,1024,0,2,1,Mumbai
7573,22,0,16-12-2018,12,0,2018,Laptop,Inspiron,99659,FullHD,13,16,i7,Windows,1024,128,3,1,Lucknow
7574,39,1,04-01-2018,1,1,2018,Laptop,Inspiron,80558,FullHD,15,8,i5,Ubuntu,2048,0,3,1,Mumbai
7575,40,1,12-10-2018,10,0,2018,Laptop,Inspiron,32454,FullHD,15,4,i3,Windows,2048,0,3,1,Bhopal
7576,41,0,25-02-2018,2,0,2018,Laptop,Inspiron,97585,FullHD,13,16,i7,Windows,1024,128,3,1,Kolkata
7577,28,1,28-11-2018,11,1,2018,Laptop,Inspiron,98851,FullHD,14,16,i7,Windows,1024,128,2,1,Ranchi
7578,20,0,25-06-2018,6,0,2018,Laptop,Inspiron,86279,FullHD,13,16,i7,Ubuntu,2048,0,3,1,Mumbai
7579,27,0,15-05-2018,5,0,2018,Laptop,Inspiron,86666,FullHD,15,16,i7,Windows,1024,128,2,1,Bangalore
7580,27,1,09-11-2018,11,1,2018,Laptop,Inspiron,87325,FullHD,15,8,i5,Ubuntu,2048,0,3,1,Bangalore
7581,19,0,12-11-2018,11,1,2018,Laptop,Inspiron,84043,FullHD,14,8,i5,Windows,1024,0,3,1,Kolkata
7582,34,0,15-06-2018,6,0,2018,Laptop,Inspiron,83665,FullHD,14,16,i7,Ubuntu,1024,128,3,1,Hyderabad
7583,35,0,23-11-2018,11,1,2018,Laptop,Inspiron,88260,FullHD,13,8,i5,Windows,1024,0,2,1,Hyderabad
7584,23,1,14-05-2018,5,0,2018,Laptop,Inspiron,80799,FullHD,15,8,i5,Windows,1024,0,3,1,New Delhi
7585,35,0,27-07-2018,7,1,2018,Laptop,Inspiron,34819,FullHD,13,4,i3,Windows,2048,0,2,1,Mumbai
7586,29,0,13-05-2018,5,0,2018,Laptop,Inspiron,82043,FullHD,14,8,i5,Windows,2048,0,3,1,Coimbatore
7587,31,1,28-12-2018,12,0,2018,Laptop,Inspiron,81360,FullHD,14,8,i5,Windows,2048,0,2,1,Coimbatore
7588,43,1,19-04-2018,4,0,2018,Laptop,Inspiron,97332,FullHD,13,8,i5,Windows,2048,0,2,1,Kolkata
7589,24,1,14-08-2018,8,1,2018,Laptop,Inspiron,99067,FullHD,13,8,i5,Ubuntu,1024,0,3,1,Hyderabad
7590,31,1,06-07-2018,7,1,2018,Laptop,Inspiron,83664,FullHD,13,8,i5,Windows,1024,0,2,1,Mumbai
7591,34,1,01-08-2018,8,1,2018,Laptop,Inspiron,80052,FullHD,14,16,i7,Windows,1024,128,3,1,Surat
7592,19,1,18-08-2018,8,1,2018,Laptop,Inspiron,97071,FullHD,13,8,i5,Windows,1024,0,3,1,Hyderabad
7593,21,1,16-07-2018,7,1,2018,Laptop,Inspiron,87179,FullHD,13,16,i7,Windows,1024,128,3,1,Coimbatore
7594,45,0,14-09-2018,9,0,2018,Laptop,Inspiron,92222,FullHD,14,8,i5,Ubuntu,1024,0,3,1,Vizag
7595,21,1,11-03-2018,3,0,2018,Laptop,Inspiron,80141,FullHD,14,16,i7,Windows,1024,128,3,1,Kota
7596,19,1,20-02-2018,2,0,2018,Laptop,Inspiron,93118,FullHD,13,8,i5,Windows,1024,0,2,1,New Delhi
7597,18,0,10-12-2018,12,0,2018,Laptop,Inspiron,82419,FullHD,14,16,i7,Windows,1024,128,3,1,Hyderabad
7598,28,1,21-06-2018,6,0,2018,Laptop,Inspiron,90714,FullHD,13,8,i5,Windows,2048,0,3,1,Mumbai
7599,44,1,28-11-2018,11,1,2018,Laptop,Inspiron,94998,FullHD,14,8,i5,Ubuntu,2048,0,2,1,Kolkata
7600,23,0,24-05-2018,5,0,2018,Laptop,Inspiron,32860,FullHD,13,4,i3,Ubuntu,2048,0,2,1,Patna
7601,42,0,16-04-2018,4,0,2018,Laptop,Inspiron,98270,FullHD,13,16,i7,Ubuntu,1024,128,3,1,Mumbai
7602,40,1,15-04-2018,4,0,2018,Laptop,Inspiron,96664,FullHD,15,8,i5,Ubuntu,2048,0,3,1,Kota
7603,29,1,01-01-2018,1,1,2018,Laptop,Inspiron,95801,FullHD,13,16,i7,Windows,1024,128,3,1,New Delhi
7604,17,1,19-08-2018,8,1,2018,Laptop,Inspiron,85579,FullHD,13,16,i7,Windows,2048,0,3,1,Ranchi
7605,29,1,08-02-2018,2,0,2018,Laptop,Inspiron,81226,FullHD,15,8,i5,Windows,1024,0,3,1,Hyderabad
7606,18,1,07-11-2018,11,1,2018,Laptop,Inspiron,87419,FullHD,15,8,i5,Windows,1024,0,3,1,New Delhi
7607,27,0,13-10-2018,10,0,2018,Laptop,Inspiron,80096,FullHD,14,8,i5,Ubuntu,1024,0,3,1,Kota
7608,15,0,18-07-2018,7,1,2018,Laptop,Inspiron,21008,FullHD,15,4,i3,Ubuntu,2048,0,3,1,Coimbatore
7609,38,1,11-09-2018,9,0,2018,Laptop,Inspiron,96961,FullHD,15,16,i7,Windows,1024,128,3,1,New Delhi
7610,21,1,01-03-2018,3,0,2018,Laptop,Inspiron,24961,FullHD,15,4,i3,Windows,1024,0,3,1,New Delhi
7611,25,1,22-11-2018,11,1,2018,Laptop,Inspiron,91876,FullHD,14,8,i5,Windows,1024,0,3,1,Kota
7612,19,0,06-10-2018,10,0,2018,Laptop,Inspiron,92536,FullHD,13,8,i5,Ubuntu,1024,0,2,1,Hyderabad
7613,36,1,17-10-2018,10,0,2018,Laptop,Inspiron,83973,FullHD,15,8,i5,Windows,1024,0,2,1,New Delhi
7614,20,1,22-05-2018,5,0,2018,Laptop,Inspiron,84424,FullHD,15,8,i5,Windows,1024,0,3,1,Mumbai
7615,27,1,26-03-2018,3,0,2018,Laptop,Inspiron,84649,FullHD,13,8,i5,Windows,2048,0,2,1,Mumbai
7616,44,1,07-05-2018,5,0,2018,Laptop,Inspiron,96704,FullHD,13,8,i5,Windows,1024,0,3,1,Kolkata
7617,27,1,11-05-2018,5,0,2018,Laptop,Inspiron,33208,FullHD,14,4,i3,Windows,1024,0,2,1,Jaipur
7618,22,0,15-11-2018,11,1,2018,Laptop,Inspiron,91771,FullHD,15,8,i5,Windows,1024,0,3,1,Kolkata
7619,28,1,16-01-2018,1,1,2018,Laptop,Inspiron,83725,FullHD,14,8,i5,Windows,1024,0,2,1,New Delhi
7620,37,1,22-08-2018,8,1,2018,Laptop,Inspiron,97094,FullHD,13,8,i5,Ubuntu,1024,0,3,1,Bangalore
7621,15,1,12-10-2018,10,0,2018,Laptop,Inspiron,81477,FullHD,13,8,i5,Windows,1024,0,3,1,Bangalore
7622,35,1,21-06-2018,6,0,2018,Laptop,Inspiron,95744,FullHD,13,16,i7,Windows,2048,0,3,1,Hyderabad
7623,30,0,28-07-2018,7,1,2018,Laptop,Inspiron,98910,FullHD,14,16,i7,Windows,2048,0,2,1,Mumbai
7624,25,0,18-08-2018,8,1,2018,Laptop,Inspiron,84505,FullHD,14,8,i5,Ubuntu,1024,0,3,1,Kolkata
7625,19,1,18-07-2018,7,1,2018,Laptop,Inspiron,86099,FullHD,13,8,i5,Ubuntu,2048,0,2,1,New Delhi
7626,40,1,08-04-2018,4,0,2018,Laptop,Inspiron,93396,FullHD,13,8,i5,Windows,1024,0,2,1,New Delhi
7627,30,1,23-04-2018,4,0,2018,Laptop,Inspiron,99967,FullHD,13,8,i5,Ubuntu,1024,0,3,1,Hyderabad
7628,21,0,15-08-2018,8,1,2018,Laptop,Inspiron,85467,FullHD,14,8,i5,Ubuntu,1024,0,3,1,Mumbai
7629,21,0,09-08-2018,8,1,2018,Laptop,Inspiron,84930,FullHD,14,8,i5,Windows,1024,0,3,1,Jaipur
7630,21,1,04-09-2018,9,0,2018,Laptop,Inspiron,99668,FullHD,13,16,i7,Ubuntu,2048,0,2,1,Hyderabad
7631,25,0,06-03-2018,3,0,2018,Laptop,Inspiron,88745,FullHD,13,8,i5,Windows,1024,0,2,1,New Delhi
7632,29,1,16-04-2018,4,0,2018,Laptop,Inspiron,91578,FullHD,13,8,i5,Windows,1024,0,3,1,Kolkata
7633,18,0,16-12-2018,12,0,2018,Laptop,Inspiron,96712,FullHD,13,8,i5,Windows,1024,0,3,1,Kolkata
7634,27,1,19-09-2018,9,0,2018,Laptop,Inspiron,93102,FullHD,14,8,i5,Windows,1024,0,3,1,Hyderabad
7635,20,1,06-08-2018,8,1,2018,Laptop,Inspiron,88089,FullHD,14,8,i5,Ubuntu,1024,0,2,1,Hyderabad
7636,19,1,16-05-2018,5,0,2018,Laptop,Inspiron,88725,FullHD,13,16,i7,Windows,2048,0,2,1,Surat
7637,27,0,10-08-2018,8,1,2018,Laptop,Inspiron,87628,FullHD,15,8,i5,Windows,1024,0,3,1,Kolkata
7638,22,0,12-08-2018,8,1,2018,Laptop,Inspiron,81859,FullHD,13,16,i7,Windows,1024,128,2,1,New Delhi
7639,24,1,25-01-2018,1,1,2018,Laptop,Inspiron,86275,FullHD,15,16,i7,Windows,1024,128,2,1,Mumbai
7640,32,1,13-09-2018,9,0,2018,Laptop,Inspiron,99114,FullHD,14,8,i5,Windows,1024,0,3,1,Mumbai
7641,15,0,05-03-2018,3,0,2018,Laptop,Inspiron,98989,FullHD,15,16,i7,Ubuntu,2048,0,3,1,New Delhi
7642,42,1,12-12-2018,12,0,2018,Laptop,Inspiron,87241,FullHD,14,16,i7,Windows,1024,128,2,1,Hyderabad
7643,29,0,09-05-2018,5,0,2018,Laptop,Inspiron,97440,FullHD,14,8,i5,Windows,1024,0,2,1,Jaipur
7644,24,1,06-01-2018,1,1,2018,Laptop,Inspiron,21937,FullHD,13,4,i3,Windows,1024,0,2,1,Hyderabad
7645,28,1,04-06-2018,6,0,2018,Laptop,Inspiron,95199,FullHD,13,16,i7,Windows,1024,128,3,1,Bangalore
7646,29,0,25-10-2018,10,0,2018,Laptop,Inspiron,92108,FullHD,15,8,i5,Windows,1024,0,2,1,Mumbai
7647,22,1,13-01-2018,1,1,2018,Laptop,Inspiron,91849,FullHD,13,8,i5,Windows,1024,0,3,1,Kota
7648,36,0,20-08-2018,8,1,2018,Laptop,Inspiron,92956,FullHD,15,8,i5,Windows,2048,0,2,1,Hyderabad
7649,25,0,19-09-2018,9,0,2018,Laptop,Inspiron,83822,FullHD,13,8,i5,Windows,1024,0,3,1,Patna
7650,37,1,12-02-2018,2,0,2018,Laptop,Inspiron,87379,FullHD,15,8,i5,Windows,2048,0,3,1,Hyderabad
7651,35,1,25-02-2018,2,0,2018,Laptop,Inspiron,95084,FullHD,14,16,i7,Ubuntu,2048,0,3,1,Kota
7652,41,1,15-09-2018,9,0,2018,Laptop,Inspiron,93289,FullHD,13,16,i7,Windows,1024,128,2,1,Mumbai
7653,16,0,07-10-2018,10,0,2018,Laptop,Inspiron,91117,FullHD,14,16,i7,Ubuntu,1024,128,2,1,Bangalore
7654,22,0,27-06-2018,6,0,2018,Laptop,Inspiron,84303,FullHD,13,8,i5,Windows,2048,0,3,1,Mumbai
7655,31,1,17-12-2018,12,0,2018,Laptop,Inspiron,82808,FullHD,14,16,i7,Ubuntu,1024,128,2,1,Patna
7656,25,1,17-10-2018,10,0,2018,Laptop,Inspiron,99137,FullHD,15,8,i5,Ubuntu,1024,0,2,1,Vizag
7657,17,1,25-05-2018,5,0,2018,Laptop,Inspiron,33794,FullHD,13,4,i3,Windows,1024,0,3,1,Kota
7658,21,1,14-01-2018,1,1,2018,Laptop,Inspiron,89752,FullHD,15,16,i7,Windows,1024,128,3,1,Kolkata
7659,27,1,11-11-2018,11,1,2018,Laptop,Inspiron,92557,FullHD,15,16,i7,Windows,1024,128,2,1,Hyderabad
7660,24,0,16-06-2018,6,0,2018,Laptop,Inspiron,22888,FullHD,13,4,i3,Windows,2048,0,2,1,New Delhi
7661,23,1,22-07-2018,7,1,2018,Laptop,Inspiron,93176,FullHD,13,8,i5,Windows,2048,0,2,1,Kota
7662,42,1,22-04-2018,4,0,2018,Laptop,Inspiron,99137,FullHD,15,16,i7,Windows,1024,128,2,1,New Delhi
7663,15,1,27-02-2018,2,0,2018,Laptop,Inspiron,95867,FullHD,15,16,i7,Windows,1024,128,3,1,Vizag
7664,23,0,26-12-2018,12,0,2018,Laptop,Inspiron,82567,FullHD,14,8,i5,Windows,1024,0,3,1,Hyderabad
7665,36,1,25-08-2018,8,1,2018,Laptop,Inspiron,97313,FullHD,13,8,i5,Ubuntu,2048,0,3,1,Kolkata
7666,23,1,25-08-2018,8,1,2018,Laptop,Inspiron,89408,FullHD,14,16,i7,Windows,1024,128,2,1,Bhopal
7667,22,1,15-06-2018,6,0,2018,Laptop,Inspiron,94497,FullHD,15,16,i7,Windows,1024,128,3,1,Hyderabad
7668,42,0,24-07-2018,7,1,2018,Laptop,Inspiron,84883,FullHD,13,8,i5,Ubuntu,2048,0,2,1,Vizag
7669,26,0,02-02-2018,2,0,2018,Laptop,Inspiron,98194,FullHD,13,16,i7,Windows,2048,0,3,1,Jaipur
7670,25,1,17-12-2018,12,0,2018,Laptop,Inspiron,90239,FullHD,13,8,i5,Windows,1024,0,2,1,Kolkata
7671,39,1,14-03-2018,3,0,2018,Laptop,Inspiron,93419,FullHD,14,16,i7,Windows,1024,128,3,1,Hyderabad
7672,41,1,01-03-2018,3,0,2018,Laptop,Inspiron,95281,FullHD,15,8,i5,Windows,1024,0,2,1,Kota
7673,30,1,24-02-2018,2,0,2018,Laptop,Inspiron,87274,FullHD,14,8,i5,Ubuntu,1024,0,2,1,Hyderabad
7674,24,1,01-01-2018,1,1,2018,Laptop,Inspiron,90322,FullHD,15,8,i5,Windows,1024,0,3,1,Kolkata
7675,37,0,10-11-2018,11,1,2018,Laptop,Inspiron,97864,FullHD,14,8,i5,Windows,1024,0,3,1,Bangalore
7676,19,0,28-07-2018,7,1,2018,Laptop,Inspiron,87996,FullHD,15,8,i5,Windows,1024,0,3,1,Patna
7677,22,1,25-11-2018,11,1,2018,Laptop,Inspiron,24073,FullHD,15,4,i3,Windows,2048,0,3,1,Bangalore
7678,16,1,26-05-2018,5,0,2018,Laptop,Inspiron,91229,FullHD,13,16,i7,Windows,1024,128,2,1,Jaipur
7679,24,1,03-03-2018,3,0,2018,Laptop,Inspiron,80808,FullHD,13,16,i7,Ubuntu,2048,0,3,1,Kolkata
