Customer_ID,recent,count,spent,R_Quartile,F_Quartile,M_Quartile,RCSClass
6884,353.0,1,95648,2,4,3,243
6885,56.0,2,89623,1,3,3,133
6886,234.0,1,80681,2,4,4,244
6887,187.0,3,88007,1,2,3,123
6888,260.0,4,90255,2,1,3,213
6889,361.0,2,98381,2,3,3,233
6890,121.0,2,91405,1,3,3,133
6891,299.0,4,81615,2,1,4,214
6892,78.0,4,93929,1,1,3,113
6893,109.0,1,82681,1,4,4,144
6894,111.0,3,97869,1,2,3,123
6895,360.0,4,92997,2,1,3,213
6896,322.0,3,83163,2,2,4,224
6897,195.0,2,93778,1,3,3,133
6898,132.0,3,87520,1,2,3,123
6899,108.0,4,85305,1,1,4,114
6900,108.0,2,82800,1,3,4,134
6901,270.0,2,88860,2,3,3,233
6902,29.0,1,97612,1,4,3,143
6903,86.0,2,83317,1,3,4,134
6904,290.0,3,85059,2,2,4,224
6905,106.0,1,86933,1,4,3,143
6906,347.0,4,164158,2,1,1,211
6907,36.0,1,92404,1,4,3,143
6908,9.0,1,80113,1,4,4,144
6909,242.0,3,94567,2,2,3,223
6910,4.0,3,81002,1,2,4,124
6911,13.0,3,88176,1,2,3,123
6912,315.0,4,85660,2,1,3,213
6913,41.0,1,87281,1,4,3,143
6914,213.0,4,92880,2,1,3,213
6915,278.0,4,89867,2,1,3,213
6916,118.0,4,82179,1,1,4,114
6917,338.0,4,80640,2,1,4,214
6918,164.0,2,92397,1,3,3,133
6919,45.0,3,159539,1,2,1,121
6920,40.0,3,82544,1,2,4,124
6921,183.0,3,84918,1,2,4,124
6922,343.0,4,162781,2,1,1,211
6923,45.0,3,91961,1,2,3,123
6924,22.0,3,82392,1,2,4,124
6925,30.0,3,99015,1,2,3,123
6926,332.0,2,92359,2,3,3,233
6927,43.0,3,170755,1,2,1,121
6928,167.0,1,88085,1,4,3,143
6929,355.0,3,93982,2,2,3,223
6930,95.0,2,91551,1,3,3,133
6931,193.0,4,93570,1,1,3,113
6932,282.0,3,84086,2,2,4,224
6933,306.0,3,94271,2,2,3,223
6934,308.0,4,161744,2,1,1,211
6935,136.0,2,94868,1,3,3,133
6936,355.0,2,176958,2,3,1,231
6937,111.0,2,91517,1,3,3,133
6938,303.0,4,98926,2,1,3,213
6939,8.0,4,85442,1,1,3,113
6940,22.0,3,81043,1,2,4,124
6941,21.0,4,93021,1,1,3,113
6942,208.0,1,154053,2,4,1,241
6943,97.0,1,95911,1,4,3,143
6944,233.0,1,82621,2,4,4,244
6945,42.0,3,91223,1,2,3,123
6946,300.0,2,82999,2,3,4,234
6947,23.0,3,95947,1,2,3,123
6948,356.0,3,87710,2,2,3,223
6949,196.0,3,86459,1,2,3,123
6950,74.0,2,81817,1,3,4,134
6951,8.0,3,81206,1,2,4,124
6952,156.0,4,89247,1,1,3,113
6953,177.0,1,90798,1,4,3,143
6954,332.0,2,96099,2,3,3,233
6955,238.0,1,171925,2,4,1,241
6956,47.0,3,85938,1,2,3,123
6957,322.0,3,92657,2,2,3,223
6958,114.0,1,85208,1,4,4,144
6959,318.0,4,177472,2,1,1,211
6960,41.0,1,91763,1,4,3,143
6961,114.0,3,163295,1,2,1,121
6962,280.0,4,89587,2,1,3,213
6963,203.0,1,86079,1,4,3,143
6964,89.0,2,86530,1,3,3,133
6965,266.0,3,92299,2,2,3,223
6966,337.0,2,81174,2,3,4,234
6967,143.0,3,97766,1,2,3,123
6968,211.0,3,92404,2,2,3,223
6969,328.0,1,96065,2,4,3,243
6970,251.0,1,99949,2,4,3,243
6971,283.0,2,86410,2,3,3,233
6972,22.0,4,88826,1,1,3,113
6973,45.0,2,89717,1,3,3,133
6974,332.0,1,95941,2,4,3,243
6975,328.0,3,99714,2,2,3,223
6976,11.0,4,87811,1,1,3,113
6977,270.0,3,89863,2,2,3,223
6978,145.0,1,98203,1,4,3,143
6979,355.0,4,93477,2,1,3,213
6980,290.0,4,81306,2,1,4,214
6981,20.0,2,84837,1,3,4,134
6982,273.0,2,80251,2,3,4,234
6983,272.0,3,92771,2,2,3,223
6984,174.0,2,155121,1,3,1,131
6985,321.0,1,80879,2,4,4,244
6986,105.0,2,95121,1,3,3,133
6987,295.0,1,82289,2,4,4,244
6988,357.0,1,80892,2,4,4,244
6989,74.0,1,85926,1,4,3,143
6990,304.0,4,91034,2,1,3,213
6991,182.0,2,91291,1,3,3,133
6992,304.0,3,86698,2,2,3,223
6993,361.0,4,172163,2,1,1,211
6994,311.0,3,93367,2,2,3,223
6995,24.0,3,85237,1,2,4,124
6996,267.0,1,88263,2,4,3,243
6997,100.0,1,97728,1,4,3,143
6998,135.0,1,144012,1,4,1,141
6999,288.0,2,96133,2,3,3,233
7000,280.0,3,96845,2,2,3,223
7001,303.0,2,80197,2,3,4,234
7002,107.0,3,99118,1,2,3,123
7003,343.0,3,99337,2,2,3,223
7004,308.0,3,81400,2,2,4,224
7005,21.0,3,89639,1,2,3,123
7006,278.0,3,80737,2,2,4,224
7007,206.0,1,83653,1,4,4,144
7008,170.0,2,96943,1,3,3,133
7009,269.0,3,83957,2,2,4,224
7010,186.0,4,94574,1,1,3,113
7011,28.0,1,82428,1,4,4,144
7012,125.0,4,155251,1,1,1,111
7013,326.0,1,93913,2,4,3,243
7014,300.0,3,86783,2,2,3,223
7015,38.0,4,155682,1,1,1,111
7016,89.0,2,84423,1,3,4,134
7017,323.0,2,166713,2,3,1,231
7018,270.0,4,80203,2,1,4,214
7019,16.0,2,90906,1,3,3,133
7020,138.0,2,94915,1,3,3,133
7021,28.0,4,90341,1,1,3,113
7022,108.0,2,80547,1,3,4,134
7023,235.0,3,82620,2,2,4,224
7024,357.0,2,90572,2,3,3,233
7025,167.0,1,88359,1,4,3,143
7026,120.0,3,83682,1,2,4,124
7027,337.0,4,85244,2,1,4,214
7028,235.0,4,94051,2,1,3,213
7029,49.0,3,96970,1,2,3,123
7030,323.0,2,82842,2,3,4,234
7031,227.0,3,82632,2,2,4,224
7032,56.0,2,94990,1,3,3,133
7033,190.0,2,94926,1,3,3,133
7034,115.0,1,89895,1,4,3,143
7035,343.0,4,99560,2,1,3,213
7036,322.0,4,92431,2,1,3,213
7037,212.0,1,80142,2,4,4,244
7038,139.0,4,86463,1,1,3,113
7039,170.0,4,92036,1,1,3,113
7040,322.0,1,91252,2,4,3,243
7041,273.0,4,99979,2,1,3,213
7042,207.0,1,89166,1,4,3,143
7043,110.0,2,170047,1,3,1,131
7044,280.0,4,86403,2,1,3,213
7045,111.0,1,95440,1,4,3,143
7046,319.0,2,86147,2,3,3,233
7047,111.0,4,81926,1,1,4,114
7048,340.0,2,93890,2,3,3,233
7049,326.0,3,92162,2,2,3,223
7050,98.0,1,88716,1,4,3,143
7051,212.0,2,84435,2,3,4,234
7052,191.0,4,98387,1,1,3,113
7053,161.0,1,84441,1,4,4,144
7054,150.0,3,150592,1,2,1,121
7055,111.0,1,93357,1,4,3,143
7056,338.0,4,82585,2,1,4,214
7057,150.0,1,96547,1,4,3,143
7058,156.0,4,171348,1,1,1,111
7059,45.0,3,83931,1,2,4,124
7060,261.0,2,166965,2,3,1,231
7061,101.0,4,98822,1,1,3,113
7062,162.0,1,91307,1,4,3,143
7063,307.0,4,91890,2,1,3,213
7064,194.0,4,155301,1,1,1,111
7065,79.0,1,98259,1,4,3,143
7066,130.0,3,99934,1,2,3,123
7067,191.0,1,99213,1,4,3,143
7068,16.0,3,155360,1,2,1,121
7069,140.0,3,91207,1,2,3,123
7070,279.0,3,96586,2,2,3,223
7071,241.0,2,90400,2,3,3,233
7072,299.0,3,80758,2,2,4,224
7073,339.0,2,81159,2,3,4,234
7074,143.0,4,95257,1,1,3,113
7075,117.0,1,99930,1,4,3,143
7076,292.0,3,96968,2,2,3,223
7077,269.0,2,82961,2,3,4,234
7078,359.0,1,82650,2,4,4,244
7079,305.0,1,94836,2,4,3,243
7080,286.0,1,171020,2,4,1,241
7081,226.0,1,81889,2,4,4,244
7082,150.0,2,86501,1,3,3,133
7083,161.0,2,83788,1,3,4,134
7084,332.0,4,157280,2,1,1,211
7085,347.0,2,85850,2,3,3,233
7086,287.0,1,91620,2,4,3,243
7087,20.0,3,88791,1,2,3,123
7088,244.0,1,94143,2,4,3,243
7089,209.0,3,92258,2,2,3,223
7090,139.0,1,94894,1,4,3,143
7091,99.0,3,81850,1,2,4,124
7092,182.0,1,98919,1,4,3,143
7093,359.0,2,96381,2,3,3,233
7094,228.0,1,99607,2,4,3,243
7095,44.0,4,90519,1,1,3,113
7096,178.0,4,80308,1,1,4,114
7097,270.0,3,93206,2,2,3,223
7098,258.0,4,92828,2,1,3,213
7099,23.0,3,86443,1,2,3,123
7100,248.0,1,88655,2,4,3,243
7101,351.0,1,82504,2,4,4,244
7102,17.0,3,97460,1,2,3,123
7103,75.0,1,97922,1,4,3,143
7104,100.0,1,98841,1,4,3,143
7105,305.0,2,174498,2,3,1,231
7106,74.0,2,90762,1,3,3,133
7107,324.0,3,82667,2,2,4,224
7108,47.0,4,80510,1,1,4,114
7109,159.0,2,96865,1,3,3,133
7110,206.0,3,98357,1,2,3,123
7111,339.0,1,148913,2,4,1,241
7112,137.0,4,90953,1,1,3,113
7113,16.0,1,98983,1,4,3,143
7114,344.0,2,83801,2,3,4,234
7115,25.0,1,93828,1,4,3,143
7116,28.0,1,91321,1,4,3,143
7117,331.0,1,95432,2,4,3,243
7118,78.0,1,86111,1,4,3,143
7119,164.0,2,83427,1,3,4,134
7120,349.0,3,91070,2,2,3,223
7121,95.0,2,574785,1,3,1,131
7122,133.0,3,96104,1,2,3,123
7123,172.0,1,87195,1,4,3,143
7124,294.0,2,92801,2,3,3,233
7125,315.0,2,87075,2,3,3,233
7126,49.0,4,92343,1,1,3,113
7127,320.0,3,89955,2,2,3,223
7128,202.0,3,81423,1,2,4,124
7129,103.0,4,94062,1,1,3,113
7130,196.0,4,81002,1,1,4,114
7131,243.0,4,96324,2,1,3,213
7132,260.0,3,97880,2,2,3,223
7133,94.0,4,85583,1,1,3,113
7134,36.0,2,83344,1,3,4,134
7135,82.0,1,87564,1,4,3,143
7136,268.0,2,89808,2,3,3,233
7137,196.0,2,96833,1,3,3,133
7138,18.0,3,85257,1,2,4,124
7139,15.0,4,89772,1,1,3,113
7140,224.0,4,82785,2,1,4,214
7141,83.0,4,80896,1,1,4,114
7142,244.0,1,83069,2,4,4,244
7143,186.0,4,94415,1,1,3,113
7144,316.0,4,94946,2,1,3,213
7145,162.0,3,87318,1,2,3,123
7146,65.0,4,98503,1,1,3,113
7147,175.0,2,99515,1,3,3,133
7148,24.0,1,85309,1,4,4,144
7149,258.0,4,82773,2,1,4,214
7150,254.0,2,84021,2,3,4,234
7151,298.0,3,86546,2,2,3,223
7152,33.0,3,80331,1,2,4,124
7153,102.0,4,92403,1,1,3,113
7154,298.0,4,80429,2,1,4,214
7155,55.0,3,80246,1,2,4,124
7156,278.0,3,99331,2,2,3,223
7157,310.0,4,95843,2,1,3,213
7158,152.0,3,426339,1,2,1,121
7159,283.0,1,449795,2,4,1,241
7160,75.0,3,92133,1,2,3,123
7161,279.0,3,98979,2,2,3,223
7162,305.0,2,93258,2,3,3,233
7163,45.0,3,94588,1,2,3,123
7164,81.0,3,94495,1,2,3,123
7165,130.0,4,96752,1,1,3,113
7166,328.0,1,88464,2,4,3,243
7167,199.0,4,82093,1,1,4,114
7168,266.0,2,99092,2,3,3,233
7169,267.0,2,275598,2,3,1,231
7170,145.0,4,95205,1,1,3,113
7171,54.0,3,27153,1,2,4,124
7172,111.0,2,87978,1,3,3,133
7173,65.0,3,83071,1,2,4,124
7174,313.0,2,28725,2,3,4,234
7175,299.0,2,85954,2,3,3,233
7176,279.0,4,81502,2,1,4,214
7177,273.0,1,95184,2,4,3,243
7178,326.0,3,29944,2,2,4,224
7179,348.0,1,97550,2,4,3,243
7180,59.0,4,90453,1,1,3,113
7181,345.0,1,80385,2,4,4,244
7182,191.0,3,95155,1,2,3,123
7183,252.0,3,82122,2,2,4,224
7184,187.0,2,87547,1,3,3,133
7185,83.0,3,83304,1,2,4,124
7186,111.0,2,95800,1,3,3,133
7187,212.0,2,92075,2,3,3,233
7188,351.0,3,98520,2,2,3,223
7189,115.0,4,91605,1,1,3,113
7190,169.0,3,94324,1,2,3,123
7191,105.0,3,90710,1,2,3,123
7192,261.0,3,87154,2,2,3,223
7193,95.0,1,80460,1,4,4,144
7194,79.0,4,89601,1,1,3,113
7195,299.0,1,98275,2,4,3,243
7196,138.0,2,88845,1,3,3,133
7197,364.0,4,83013,2,1,4,214
7198,299.0,1,88320,2,4,3,243
7199,15.0,3,96478,1,2,3,123
7200,168.0,4,91124,1,1,3,113
7201,219.0,1,94862,2,4,3,243
7202,325.0,1,92994,2,4,3,243
7203,127.0,3,82850,1,2,4,124
7204,321.0,4,86307,2,1,3,213
7205,226.0,4,94019,2,1,3,213
7206,55.0,2,94973,1,3,3,133
7207,212.0,3,90866,2,2,3,223
7208,107.0,2,93007,1,3,3,133
7209,263.0,3,92363,2,2,3,223
7210,12.0,2,96512,1,3,3,133
7211,317.0,3,93059,2,2,3,223
7212,205.0,4,87465,1,1,3,113
7213,270.0,2,92015,2,3,3,233
7214,304.0,4,83237,2,1,4,214
7215,358.0,2,95120,2,3,3,233
7216,43.0,4,81214,1,1,4,114
7217,288.0,1,91256,2,4,3,243
7218,73.0,3,99486,1,2,3,123
7219,71.0,1,84771,1,4,4,144
7220,199.0,3,85990,1,2,3,123
7221,285.0,4,90881,2,1,3,213
7222,303.0,1,91767,2,4,3,243
7223,45.0,4,96154,1,1,3,113
7224,201.0,1,95783,1,4,3,143
7225,118.0,2,97693,1,3,3,133
7226,139.0,3,84768,1,2,4,124
7227,80.0,4,82746,1,1,4,114
7228,80.0,2,88965,1,3,3,133
7229,221.0,3,98174,2,2,3,223
7230,171.0,3,94813,1,2,3,123
7231,130.0,3,31683,1,2,4,124
7232,209.0,3,86290,2,2,3,223
7233,87.0,4,93787,1,1,3,113
7234,169.0,2,31272,1,3,4,134
7235,88.0,1,85027,1,4,4,144
7236,211.0,3,91127,2,2,3,223
7237,195.0,1,95807,1,4,3,143
7238,54.0,3,82232,1,2,4,124
7239,244.0,2,96626,2,3,3,233
7240,140.0,2,81841,1,3,4,134
7241,113.0,3,31655,1,2,4,124
7242,88.0,1,93094,1,4,3,143
7243,167.0,1,94427,1,4,3,143
7244,81.0,3,84550,1,2,4,124
7245,305.0,2,90027,2,3,3,233
7246,302.0,2,99240,2,3,3,233
7247,24.0,3,96596,1,2,3,123
7248,338.0,3,81327,2,2,4,224
7249,254.0,4,82701,2,1,4,214
7250,144.0,3,94956,1,2,3,123
7251,345.0,2,93032,2,3,3,233
7252,172.0,2,93044,1,3,3,133
7253,56.0,1,96818,1,4,3,143
7254,176.0,4,86975,1,1,3,113
7255,326.0,4,91827,2,1,3,213
7256,21.0,2,27362,1,3,4,134
7257,177.0,2,86923,1,3,3,133
7258,138.0,1,82825,1,4,4,144
7259,270.0,2,20034,2,3,4,234
7260,252.0,2,90485,2,3,3,233
7261,296.0,3,98381,2,2,3,223
7262,267.0,3,89201,2,2,3,223
7263,218.0,4,97261,2,1,3,213
7264,189.0,1,31767,1,4,4,144
7265,148.0,4,90996,1,1,3,113
7266,170.0,1,98877,1,4,3,143
7267,325.0,2,99071,2,3,3,233
7268,5.0,3,81275,1,2,4,124
7269,331.0,4,91359,2,1,3,213
7270,181.0,2,93107,1,3,3,133
7271,342.0,4,95141,2,1,3,213
7272,242.0,4,89649,2,1,3,213
7273,222.0,2,94129,2,3,3,233
7274,160.0,3,81902,1,2,4,124
7275,328.0,1,80473,2,4,4,244
7276,15.0,3,86958,1,2,3,123
7277,59.0,1,99520,1,4,3,143
7278,198.0,1,97863,1,4,3,143
7279,146.0,1,97906,1,4,3,143
7280,240.0,3,89913,2,2,3,223
7281,137.0,4,83446,1,1,4,114
7282,234.0,4,95392,2,1,3,213
7283,309.0,2,97097,2,3,3,233
7284,298.0,3,94641,2,2,3,223
7285,223.0,4,99630,2,1,3,213
7286,51.0,2,32846,1,3,4,134
7287,110.0,1,98341,1,4,3,143
7288,56.0,4,85098,1,1,4,114
7289,192.0,3,98146,1,2,3,123
7290,166.0,2,95610,1,3,3,133
7291,110.0,3,96312,1,2,3,123
7292,340.0,2,99625,2,3,3,233
7293,340.0,3,84687,2,2,4,224
7294,341.0,3,86272,2,2,3,223
7295,177.0,1,93061,1,4,3,143
7296,160.0,4,86005,1,1,3,113
7297,310.0,3,92078,2,2,3,223
7298,75.0,3,89696,1,2,3,123
7299,102.0,2,86528,1,3,3,133
7300,295.0,3,91650,2,2,3,223
7301,58.0,1,94928,1,4,3,143
7302,205.0,4,25125,1,1,4,114
7303,229.0,1,98483,2,4,3,243
7304,99.0,4,28714,1,1,4,114
7305,305.0,4,89146,2,1,3,213
7306,344.0,1,89816,2,4,3,243
7307,163.0,1,84455,1,4,4,144
7308,88.0,1,86031,1,4,3,143
7309,347.0,2,88630,2,3,3,233
7310,156.0,4,96838,1,1,3,113
7311,79.0,1,82561,1,4,4,144
7312,118.0,2,84427,1,3,4,134
7313,101.0,4,99511,1,1,3,113
7314,231.0,1,26908,2,4,4,244
7315,88.0,3,86520,1,2,3,123
7316,293.0,1,92440,2,4,3,243
7317,109.0,3,80676,1,2,4,124
7318,353.0,3,22560,2,2,4,224
7319,306.0,4,98332,2,1,3,213
7320,273.0,2,92867,2,3,3,233
7321,316.0,2,88699,2,3,3,233
7322,326.0,3,93119,2,2,3,223
7323,343.0,2,24549,2,3,4,234
7324,82.0,1,94898,1,4,3,143
7325,170.0,2,91059,1,3,3,133
7326,83.0,3,89147,1,2,3,123
7327,96.0,2,85343,1,3,3,133
7328,99.0,1,93452,1,4,3,143
7329,347.0,1,82002,2,4,4,244
7330,266.0,1,88106,2,4,3,243
7331,52.0,4,85805,1,1,3,113
7332,35.0,3,86882,1,2,3,123
7333,321.0,2,94360,2,3,3,233
7334,241.0,2,93320,2,3,3,233
7335,310.0,1,95351,2,4,3,243
7336,45.0,2,93842,1,3,3,133
7337,212.0,2,86135,2,3,3,233
7338,179.0,3,94039,1,2,3,123
7339,41.0,3,91423,1,2,3,123
7340,223.0,3,82603,2,2,4,224
7341,307.0,2,90013,2,3,3,233
7342,35.0,3,81568,1,2,4,124
7343,42.0,3,93748,1,2,3,123
7344,64.0,1,96048,1,4,3,143
7345,11.0,2,83353,1,3,4,134
7346,261.0,1,87785,2,4,3,243
7347,72.0,4,91925,1,1,3,113
7348,15.0,2,80532,1,3,4,134
7349,295.0,2,89057,2,3,3,233
7350,72.0,3,22166,1,2,4,124
7351,119.0,4,82596,1,1,4,114
7352,78.0,2,80392,1,3,4,134
7353,241.0,4,99652,2,1,3,213
7354,85.0,2,87629,1,3,3,133
7355,195.0,2,91861,1,3,3,133
7356,150.0,2,84096,1,3,4,134
7357,112.0,2,99211,1,3,3,133
7358,40.0,3,82585,1,2,4,124
7359,39.0,4,81277,1,1,4,114
7360,157.0,3,90675,1,2,3,123
7361,120.0,2,99009,1,3,3,133
7362,116.0,2,84421,1,3,4,134
7363,319.0,3,93955,2,2,3,223
7364,318.0,2,82661,2,3,4,234
7365,257.0,1,91216,2,4,3,243
7366,250.0,4,84404,2,1,4,214
7367,305.0,4,34229,2,1,4,214
7368,17.0,2,90442,1,3,3,133
7369,304.0,3,88443,2,2,3,223
7370,30.0,1,91388,1,4,3,143
7371,159.0,2,83769,1,3,4,134
7372,321.0,2,88270,2,3,3,233
7373,241.0,2,83137,2,3,4,234
7374,263.0,1,82680,2,4,4,244
7375,188.0,3,93966,1,2,3,123
7376,52.0,3,34948,1,2,4,124
7377,158.0,2,21711,1,3,4,134
7378,70.0,3,32788,1,2,4,124
7379,39.0,2,92728,1,3,3,133
7380,230.0,1,84352,2,4,4,244
7381,345.0,4,84716,2,1,4,214
7382,253.0,3,88883,2,2,3,223
7383,113.0,4,98496,1,1,3,113
7384,252.0,1,90966,2,4,3,243
7385,181.0,3,80833,1,2,4,124
7386,193.0,4,91431,1,1,3,113
7387,218.0,4,82473,2,1,4,214
7388,294.0,4,92181,2,1,3,213
7389,30.0,1,87146,1,4,3,143
7390,105.0,1,99751,1,4,3,143
7391,194.0,3,82970,1,2,4,124
7392,232.0,1,84010,2,4,4,244
7393,303.0,2,85928,2,3,3,233
7394,106.0,1,95169,1,4,3,143
7395,111.0,2,81193,1,3,4,134
7396,91.0,3,99602,1,2,3,123
7397,173.0,4,83985,1,1,4,114
7398,99.0,3,87560,1,2,3,123
7399,345.0,3,80841,2,2,4,224
7400,171.0,1,93782,1,4,3,143
7401,213.0,1,80171,2,4,4,244
7402,209.0,4,87768,2,1,3,213
7403,313.0,1,83421,2,4,4,244
7404,183.0,1,94475,1,4,3,143
7405,203.0,4,26522,1,1,4,114
7406,263.0,2,93255,2,3,3,233
7407,183.0,2,88634,1,3,3,133
7408,299.0,1,89125,2,4,3,243
7409,229.0,2,90990,2,3,3,233
7410,41.0,3,92647,1,2,3,123
7411,255.0,3,89246,2,2,3,223
7412,307.0,1,83973,2,4,4,244
7413,175.0,1,91379,1,4,3,143
7414,294.0,2,85457,2,3,3,233
7415,225.0,2,91253,2,3,3,233
7416,326.0,3,89324,2,2,3,223
7417,38.0,1,92745,1,4,3,143
7418,329.0,4,86129,2,1,3,213
7419,22.0,1,86391,1,4,3,143
7420,350.0,2,94011,2,3,3,233
7421,30.0,3,85274,1,2,4,124
7422,364.0,2,25679,2,3,4,234
7423,283.0,3,94935,2,2,3,223
7424,250.0,3,22656,2,2,4,224
7425,195.0,3,92743,1,2,3,123
7426,144.0,4,93534,1,1,3,113
7427,348.0,2,96962,2,3,3,233
7428,71.0,2,96374,1,3,3,133
7429,286.0,4,91927,2,1,3,213
7430,170.0,3,99113,1,2,3,123
7431,177.0,3,88282,1,2,3,123
7432,223.0,2,92409,2,3,3,233
7433,137.0,4,98125,1,1,3,113
7434,148.0,2,93891,1,3,3,133
7435,302.0,3,97543,2,2,3,223
7436,319.0,2,89006,2,3,3,233
7437,196.0,4,89651,1,1,3,113
7438,270.0,1,98353,2,4,3,243
7439,291.0,1,85236,2,4,4,244
7440,273.0,2,88105,2,3,3,233
7441,141.0,3,97098,1,2,3,123
7442,234.0,3,34359,2,2,4,224
7443,202.0,4,99023,1,1,3,113
7444,326.0,4,88603,2,1,3,213
7445,133.0,4,33130,1,1,4,114
7446,253.0,1,92932,2,4,3,243
7447,218.0,1,92212,2,4,3,243
7448,94.0,4,87555,1,1,3,113
7449,194.0,2,99177,1,3,3,133
7450,146.0,1,89731,1,4,3,143
7451,220.0,1,93936,2,4,3,243
7452,267.0,3,86973,2,2,3,223
7453,75.0,1,94456,1,4,3,143
7454,101.0,2,93937,1,3,3,133
7455,204.0,4,84961,1,1,4,114
7456,360.0,2,89909,2,3,3,233
7457,30.0,3,30581,1,2,4,124
7458,26.0,2,91087,1,3,3,133
7459,207.0,4,24423,1,1,4,114
7460,35.0,1,83235,1,4,4,144
7461,293.0,4,84499,2,1,4,214
7462,8.0,2,98195,1,3,3,133
7463,69.0,2,80031,1,3,4,134
7464,42.0,4,95852,1,1,3,113
7465,79.0,2,23566,1,3,4,134
7466,363.0,3,85199,2,2,4,224
7467,57.0,3,86025,1,2,3,123
7468,303.0,1,87828,2,4,3,243
7469,136.0,4,91242,1,1,3,113
7470,296.0,1,85082,2,4,4,244
7471,265.0,3,99981,2,2,3,223
7472,68.0,1,84525,1,4,4,144
7473,295.0,2,93400,2,3,3,233
7474,89.0,4,94968,1,1,3,113
7475,192.0,1,99250,1,4,3,143
7476,48.0,3,81505,1,2,4,124
7477,70.0,4,94534,1,1,3,113
7478,283.0,3,80300,2,2,4,224
7479,11.0,3,93516,1,2,3,123
7480,70.0,4,89887,1,1,3,113
7481,220.0,1,30340,2,4,4,244
7482,157.0,2,93351,1,3,3,133
7483,253.0,2,96436,2,3,3,233
7484,170.0,3,91718,1,2,3,123
7485,299.0,1,83647,2,4,4,244
7486,352.0,2,90787,2,3,3,233
7487,209.0,3,89001,2,2,3,223
7488,14.0,2,85665,1,3,3,133
7489,78.0,3,96326,1,2,3,123
7490,12.0,3,83569,1,2,4,124
7491,159.0,1,86394,1,4,3,143
7492,129.0,3,90177,1,2,3,123
7493,150.0,2,88104,1,3,3,133
7494,112.0,1,92121,1,4,3,143
7495,78.0,3,88802,1,2,3,123
7496,294.0,2,94058,2,3,3,233
7497,28.0,2,91466,1,3,3,133
7498,112.0,4,99683,1,1,3,113
7499,337.0,1,82534,2,4,4,244
7500,19.0,2,93812,1,3,3,133
7501,280.0,2,85728,2,3,3,233
7502,82.0,4,96400,1,1,3,113
7503,107.0,4,85078,1,1,4,114
7504,134.0,3,31024,1,2,4,124
7505,189.0,4,91603,1,1,3,113
7506,99.0,4,27414,1,1,4,114
7507,48.0,4,82940,1,1,4,114
7508,166.0,3,95160,1,2,3,123
7509,133.0,3,82801,1,2,4,124
7510,5.0,1,27337,1,4,4,144
7511,362.0,2,94405,2,3,3,233
7512,192.0,1,95744,1,4,3,143
7513,361.0,2,92950,2,3,3,233
7514,322.0,2,92120,2,3,3,233
7515,260.0,2,91495,2,3,3,233
7516,234.0,4,90352,2,1,3,213
7517,38.0,2,95795,1,3,3,133
7518,67.0,2,90168,1,3,3,133
7519,292.0,4,80939,2,1,4,214
7520,356.0,3,96541,2,2,3,223
7521,39.0,4,91599,1,1,3,113
7522,139.0,4,81976,1,1,4,114
7523,227.0,2,95062,2,3,3,233
7524,361.0,1,98148,2,4,3,243
7525,317.0,2,88663,2,3,3,233
7526,307.0,3,92023,2,2,3,223
7527,192.0,2,82633,1,3,4,134
7528,76.0,2,99225,1,3,3,133
7529,183.0,2,96414,1,3,3,133
7530,145.0,1,93188,1,4,3,143
7531,349.0,1,99013,2,4,3,243
7532,209.0,1,82889,2,4,4,244
7533,337.0,3,99257,2,2,3,223
7534,261.0,2,86084,2,3,3,233
7535,188.0,4,96388,1,1,3,113
7536,108.0,2,86305,1,3,3,133
7537,51.0,2,89941,1,3,3,133
7538,326.0,3,87817,2,2,3,223
7539,72.0,2,80167,1,3,4,134
7540,28.0,2,86710,1,3,3,133
7541,279.0,3,89184,2,2,3,223
7542,284.0,3,94476,2,2,3,223
7543,218.0,3,92513,2,2,3,223
7544,156.0,4,91219,1,1,3,113
7545,256.0,3,91831,2,2,3,223
7546,302.0,3,82117,2,2,4,224
7547,20.0,1,81977,1,4,4,144
7548,156.0,2,83891,1,3,4,134
7549,78.0,2,85877,1,3,3,133
7550,135.0,3,97948,1,2,3,123
7551,127.0,3,83005,1,2,4,124
7552,83.0,1,81373,1,4,4,144
7553,212.0,3,87421,2,2,3,223
7554,34.0,3,87731,1,2,3,123
7555,138.0,3,88664,1,2,3,123
7556,70.0,4,88714,1,1,3,113
7557,312.0,2,99483,2,3,3,233
7558,313.0,3,96506,2,2,3,223
7559,72.0,1,86770,1,4,3,143
7560,229.0,1,83058,2,4,4,244
7561,88.0,2,95505,1,3,3,133
7562,147.0,2,95665,1,3,3,133
7563,160.0,1,86829,1,4,3,143
7564,294.0,2,94856,2,3,3,233
7565,85.0,4,95546,1,1,3,113
7566,200.0,3,93717,1,2,3,123
7567,175.0,2,97440,1,3,3,133
7568,51.0,4,83497,1,1,4,114
7569,172.0,3,96247,1,2,3,123
7570,23.0,3,93305,1,2,3,123
7571,142.0,1,20447,1,4,4,144
7572,195.0,4,85004,1,1,4,114
7573,15.0,4,99659,1,1,3,113
7574,274.0,3,80558,2,2,4,224
7575,21.0,4,32454,1,1,4,114
7576,309.0,4,97585,2,1,3,213
7577,33.0,2,98851,1,3,3,133
7578,189.0,1,86279,1,4,3,143
7579,230.0,2,86666,2,3,3,233
7580,111.0,2,87325,1,3,3,133
